czas;pamiec
3;5120000
2;5120000
2;5120000
269403;10485760
3;5120000
2;5120000
3;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
459;5120000
453;5120000
453;5120000
259;5120000
258;5120000
259;5120000
259;5120000
258;5120000
258;5120000
258;5120000
258;5120000
259;5120000
258;5120000
259;5120000
259;5120000
8;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
6;5120000
5;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
3;5120000
2;5120000
3;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
3;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
3;5120000
2;5120000
3;5120000
2;5120000
2;5120000
3;5120000
20238;83886080
18641;83886080
50553;15728640
516;5242880
32653;83886080
534;5242880
11202;8388608
2325;409600
503;5242880
605;5242880
522;5242880
26;73728000
475;5242880
539;5242880
560;5242880
521;5242880
971;10485760
952;10485760
86518;10485760
938;10485760
903;10485760
939;10485760
884;10485760
1045;10485760
54340;8388608
3564;8388608
906;8388608
10057;44040192
4628;10485760
419;8388608
5;44040192
389;44040192
435;8388608
26131;8388608
21599;8388608
10;8388608
389;44040192
3;8388608
396;44040192
438;8388608
919;10485760
38861;8388608
46199;8388608
50505;8388608
971;10485760
130;83886080
449;10485760
963;10485760
429;8388608
44457;8388608
959;10485760
490;8388608
985;10485760
37030;8388608
950;10485760
459;8388608
940;10485760
311465;8388608
433;8388608
46292;8388608
727;10485760
220352;98304000
4138;167772160
315623;8388608
314281;8388608
4564;8388608
3154;83886080
3644;83886080
3562;83886080
3955;83886080
3955;83886080
3555;83886080
3627;83886080
3543;83886080
3931;83886080
3927;83886080
3902;83886080
3557;83886080
3927;83886080
3625;83886080
2140;83886080
2254;83886080
2705;83886080
2603;83886080
2621;83886080
2631;83886080
2550;83886080
7094;5242880
15;5242880
3346;5242880
92406;19922944
44420;8388608
98341;1048576
2570;12582912
2574;12582912
44277;8388608
83204;8388608
38931;8388608
3344;5242880
1736;5242880
76710;26214400
46167;4194304
2774;5242880
4951;5242880
560;5242880
1187;5242880
1919;5242880
3708;5242880
49779;8388608
37180;8388608
1972;5242880
84507;8388608
22799;44040192
23617;44040192
91379;33554432
18320;33554432
44435;33554432
19974;33554432
33982;33554432
42861;33554432
23578;33554432
23345;33554432
95759;33554432
16525;33554432
37435;33554432
51829;33554432
32499;33554432
43832;33554432
29721;33554432
23831;33554432
8854;33554432
26888;33554432
19378;33554432
36078;33554432
27161;33554432
34196;33554432
32001;33554432
45579;33554432
20975;33554432
12375;33554432
7840;33554432
31372;33554432
42845;33554432
61204;33554432
81416;33554432
89938;33554432
88558;33554432
41217;33554432
111492;33554432
6536;33554432
36349;33554432
61042;33554432
79978;33554432
91315;33554432
93044;33554432
95132;33554432
24603;33554432
32354;33554432
40596;33554432
23433;33554432
18219;33554432
17030;33554432
96583;33554432
14292;33554432
28133;102400000
3603;16777216
3635;16777216
3464;16777216
3564;16777216
3617;16777216
3651;16777216
3469;16777216
3616;16777216
3565;16777216
3761;16777216
3648;16777216
3552;16777216
3419;16777216
3500;16777216
2747;409600
20359;44040192
2738;23068672
5950;23068672
12292;23068672
19047;44040192
2938;409600
3671;409600
35;1126400
3007;409600
226;1126400
631603;62914560
1209602;62914560
675504;62914560
1;3145728
74356;3145728
50;5120000
39;5120000
985;5120000
1018;5120000
432;5120000
566;5120000
185;10485760
645;10485760
60698;8388608
12;10485760
12702;10485760
13397;10485760
19338;83886080
19083;83886080
18562;83886080
18926;83886080
18671;83886080
18840;83886080
18992;83886080
18809;83886080
18705;83886080
18288;83886080
18274;83886080
18314;83886080
18473;83886080
18508;83886080
18727;83886080
18995;83886080
18408;83886080
18235;83886080
18199;83886080
18949;83886080
18600;83886080
96703;10485760
80180;51380224
16017;10485760
8279;8388608
1189422;8388608
32699;10240000
31901;10240000
31429;10240000
32514;10240000
34248;10240000
28839;10240000
32863;10240000
32457;10240000
31184;10240000
32069;10240000
295;10485760
355855;10485760
31318;5242880
2;1126400
1020;1126400
1508;3145728
1700;3145728
1468;3145728
1515;3145728
1492;3145728
1608;3145728
1478;3145728
1590;3145728
1444;3145728
1704;3145728
1421;3145728
1704;3145728
1444;3145728
1773;3145728
1585;3145728
1748;3145728
1365;3145728
1700;3145728
1368;3145728
1765;3145728
1353;3145728
1210;3145728
1697;3145728
1314;3145728
1791;3145728
1812;3145728
1707;3145728
1306;3145728
1490;3145728
1189;3145728
28261;8388608
31438;8388608
33495;8388608
29158;8388608
29293;8388608
31855;8388608
27941;8388608
31016;8388608
26927;8388608
32871;8388608
31259;8388608
33988;8388608
31140;8388608
34412;8388608
36526;8388608
31510;8388608
33984;8388608
28303;8388608
28531;8388608
32752;8388608
32251;8388608
2975;1126400
7405;4194304
604845;20971520
77737;8388608
604831;20971520
373984;19922944
10689;1048576
715;2097152
67506;20971520
66607;20971520
66488;20971520
71895;20971520
71030;41943040
203260;10485760
63888;20971520
10513;10485760
84807;41943040
95483;41943040
96950;41943040
82289;41943040
77078;41943040
67004;20971520
70069;20971520
8209;1126400
9881;12582912
40040;83886080
86530;409600
73816;115343360
66834;115343360
1433;83886080
3079;1048576
964;2097152
16867;4194304
69624;4194304
46163;4194304
51015;4194304
52928;4194304
42306;4194304
55495;4194304
64571;4194304
67277;4194304
62379;4194304
65754;4194304
56908;4194304
67140;4194304
60586;4194304
69651;4194304
64209;4194304
65404;4194304
63879;4194304
4023;83886080
94;512000
28302;4194304
313113;2097152
111603;83886080
9868;12582912
38455;31457280
39705;31457280
720942;41943040
7805;5242880
10753;5242880
10671;5242880
2461;5242880
12878;5242880
9882;5242880
13837;5242880
13535;5242880
10305;7340032
3579;7340032
6561;7340032
8889;7340032
13172;7340032
5679;7340032
8047;7340032
8579;7340032
16705;7340032
21287;7340032
11946;7340032
35519;7340032
17850;7340032
20478;7340032
14893;7340032
15842;7340032
11808;7340032
16046;7340032
13753;7340032
22297;7340032
2214;83886080
2371;83886080
2214;83886080
2139;83886080
3024;83886080
3341;83886080
3342;83886080
3098;83886080
2866;83886080
3092;83886080
2965;83886080
3340;83886080
3340;83886080
2794;83886080
3117;83886080
2162;83886080
2254;83886080
2439;83886080
2607;83886080
2608;83886080
2631;83886080
62962;20971520
30003;10485760
48474;10485760
15165;10485760
83417;10485760
2849;10485760
12468;10485760
24484;10485760
18018;10485760
15160;83886080
22605;83886080
17046;10485760
8554;10485760
16788;10485760
25441;10485760
15782;10485760
18692;10485760
26056;10485760
76827;10485760
18594;83886080
18238;83886080
18555;83886080
114152;10240000
121038;10240000
148218;10240000
201437;10240000
204722;10240000
192594;10240000
147228;10240000
128238;10240000
137200;10240000
162727;10240000
106733;10240000
157648;10240000
194730;10240000
223192;10240000
183745;10240000
166621;10240000
183962;10240000
175072;10240000
173612;10240000
141402;10240000
170624;10240000
196302;10240000
190750;10240000
169571;10240000
184706;10240000
142166;10240000
174344;10240000
168030;10240000
140525;10240000
165870;10240000
169428;10240000
112085;10240000
127976;10240000
218944;10240000
153481;10240000
106792;10240000
177912;10240000
151681;10240000
167548;10240000
188852;10240000
173689;10240000
139495;10240000
166743;10240000
166511;10240000
128663;10240000
160965;10240000
148464;10240000
126935;10240000
184789;10240000
175543;10240000
169056;10240000
141463;10240000
160241;10240000
157635;10240000
149229;10240000
177902;10240000
183439;10240000
175123;10240000
171440;10240000
166720;10240000
165717;10240000
161994;10240000
160476;10240000
166061;10240000
191795;10240000
171200;10240000
178367;10240000
159123;10240000
206132;10240000
110490;10240000
153402;10240000
227580;10240000
145173;10240000
130158;10240000
176717;10240000
117790;10240000
144958;10240000
187173;10240000
117092;10240000
14979;10240000
20018;10240000
114774;10240000
143386;10240000
152805;10240000
163090;10240000
133166;10240000
201428;10240000
202210;10240000
156686;10240000
166285;10240000
174148;10240000
157997;10240000
171405;10240000
175147;10240000
138977;10240000
166196;10240000
148958;10240000
190110;10240000
193531;10240000
175147;10240000
194577;10240000
134363;10240000
190510;10240000
138332;10240000
139349;10240000
124435;10240000
169489;10240000
169361;10240000
158837;10240000
208644;10240000
155037;10240000
171657;10240000
101542;10240000
141322;10240000
128289;10240000
165726;10240000
183150;10240000
201883;10240000
144683;10240000
170675;10240000
157288;10240000
172369;10240000
170023;10240000
170052;10240000
172302;10240000
179684;10240000
182767;10240000
122241;10240000
147386;10240000
173495;10240000
210544;10240000
167395;10240000
115261;10240000
129792;10240000
159075;10240000
112799;10240000
177269;10240000
149510;10240000
175200;10240000
189088;10240000
142591;10240000
161556;10240000
174435;10240000
164908;10240000
182312;10240000
221430;10240000
176659;10240000
163654;10240000
134638;10240000
138116;10240000
173419;10240000
153048;10240000
205710;10240000
155845;10240000
115141;10240000
169165;10240000
156736;10240000
183451;10240000
198544;10240000
189602;10240000
184276;10240000
172435;10240000
168549;10240000
224316;10240000
181322;10240000
166367;10240000
182927;10240000
188974;10240000
173054;10240000
163061;10240000
194978;10240000
197416;10240000
193333;10240000
174988;10240000
190095;10240000
188005;10240000
163718;10240000
178740;10240000
174412;10240000
170724;10240000
195555;10240000
172023;10240000
162389;10240000
178753;10240000
190272;10240000
203185;10240000
155780;10240000
179814;10240000
146494;10240000
135255;10240000
154590;10240000
194463;10240000
154013;10240000
23225;10240000
173162;10240000
187392;10240000
179211;10240000
140919;10240000
158841;10240000
169928;10240000
144224;10240000
197505;10240000
193861;10240000
132434;10240000
163515;10240000
179451;10240000
183676;10240000
166394;10240000
175555;10240000
119568;10240000
179715;10240000
182738;10240000
132328;10240000
154330;10240000
159331;10240000
122940;10240000
143214;10240000
141918;10240000
164743;10240000
215869;10240000
125404;10240000
136612;10240000
167537;10240000
151674;10240000
135406;10240000
187570;10240000
156568;10240000
144878;10240000
157261;10240000
148579;10240000
162902;10240000
155810;10240000
161062;10240000
158880;10240000
168716;10240000
152710;10240000
162893;10240000
158398;10240000
95264;10240000
164085;10240000
166126;10240000
170456;10240000
139126;10240000
140701;10240000
185004;10240000
160844;10240000
146835;10240000
125458;10240000
201327;10240000
155273;10240000
178585;10240000
173315;10240000
171922;10240000
177917;10240000
149157;10240000
166985;10240000
185308;10240000
193858;10240000
211694;10240000
136340;10240000
154319;10240000
172570;10240000
176620;10240000
194481;10240000
198038;10240000
210571;10240000
196594;10240000
182392;10240000
188957;10240000
116027;10240000
175960;10240000
201560;10240000
193562;10240000
171875;10240000
189643;10240000
183137;10240000
129522;10240000
149137;10240000
177541;10240000
147031;10240000
214088;10240000
139051;10240000
174058;10240000
171653;10240000
190445;10240000
187490;10240000
144282;10240000
175173;10240000
236374;10240000
186310;10240000
157348;10240000
183677;10240000
146544;10240000
193702;10240000
183288;10240000
173988;10240000
146500;10240000
145785;10240000
145938;10240000
161813;10240000
183648;10240000
131304;10240000
192169;10240000
161828;10240000
181892;10240000
204882;10240000
181158;10240000
145613;10240000
173131;10240000
196619;10240000
175108;10240000
144334;10240000
224101;10240000
195453;10240000
184835;10240000
202225;10240000
173514;10240000
190161;10240000
151332;10240000
202691;10240000
173116;10240000
165990;10240000
168655;10240000
189027;10240000
195378;10240000
144500;10240000
180542;10240000
198381;10240000
143760;10240000
144127;10240000
180901;10240000
138361;10240000
178238;10240000
164563;10240000
194546;10240000
163440;10240000
190067;10240000
158541;10240000
160398;10240000
182257;10240000
168534;10240000
188778;10240000
194405;10240000
182178;10240000
179501;10240000
180497;10240000
135534;10240000
168346;10240000
155006;10240000
127499;10240000
176877;10240000
194616;10240000
185085;10240000
197334;10240000
175434;10240000
101301;10240000
168970;10240000
146291;10240000
117306;10240000
156182;10240000
176987;10240000
196298;10240000
192681;10240000
197348;10240000
167782;10240000
149941;10240000
164205;10240000
161706;10240000
182347;10240000
169718;10240000
201163;10240000
165550;10240000
194845;10240000
175506;10240000
194611;10240000
171852;10240000
176712;10240000
178502;10240000
137622;10240000
176039;10240000
213056;10240000
148032;10240000
174428;10240000
115539;10240000
185314;10240000
197402;10240000
211032;10240000
160925;10240000
168730;10240000
191647;10240000
149892;10240000
231080;10240000
200844;10240000
108336;10240000
152167;10240000
122712;10240000
148115;10240000
148127;10240000
121779;10240000
149409;10240000
148209;10240000
178284;10240000
176119;10240000
192464;10240000
147981;10240000
168003;10240000
163554;10240000
189570;10240000
137264;10240000
143182;10240000
203782;10240000
185056;10240000
202407;10240000
198364;10240000
177291;10240000
144627;10240000
231461;10240000
198330;10240000
201673;10240000
177919;10240000
182689;10240000
194475;10240000
216234;10240000
149757;10240000
179748;10240000
145584;10240000
202195;10240000
164957;10240000
175071;10240000
192724;10240000
206059;10240000
163296;10240000
208635;10240000
177785;10240000
186984;10240000
187132;10240000
189448;10240000
176437;10240000
164620;10240000
184535;10240000
184809;10240000
168999;10240000
156453;10240000
167145;10240000
146580;10240000
108962;10240000
190032;10240000
131368;10240000
174104;10240000
158825;10240000
186504;10240000
144892;10240000
152473;10240000
174754;10240000
171149;10240000
234745;10240000
182209;10240000
125220;10240000
118829;10240000
152958;10240000
104013;10240000
120083;10240000
13021;10240000
19054;83886080
18438;83886080
59;41943040
9395;8388608
18573;83886080
27929;83886080
18210;83886080
18396;83886080
18908;83886080
18425;83886080
18841;83886080
18251;83886080
18589;83886080
18543;83886080
18500;83886080
18618;83886080
18842;83886080
18652;83886080
19197;83886080
18923;83886080
10527;41943040
32184;10485760
34861;10485760
26685;10485760
34089;10485760
39274;10485760
39792;10485760
33387;10485760
44474;10485760
114585;10485760
42809;10485760
31486;10485760
40184;10485760
24840;12582912
43108;12582912
27364;12582912
38936;12582912
36332;12582912
7201;12582912
15252;12582912
25795;12582912
41932;12582912
20043;12582912
19405;12582912
29456;12582912
32152;12582912
41061;12582912
9029;12582912
23417;5242880
15;8388608
52092;8388608
30560;12582912
10587;12582912
39264;12582912
37965;12582912
35284;12582912
7775;12582912
37237;12582912
44024;12582912
3448;16777216
12000;16777216
8568;16777216
23469;16777216
32909;16777216
30490;16777216
4956;16777216
15200;16777216
8568;16777216
4156;16777216
30039;16777216
8495;16777216
34405;16777216
38471;16777216
47327;16777216
50818;16777216
4560;41943040
2074;83886080
2665;83886080
2390;83886080
2665;83886080
2665;83886080
2120;83886080
2131;83886080
2226;83886080
2496;83886080
2739;83886080
2739;83886080
2738;83886080
2565;83886080
2153;83886080
2260;83886080
2528;83886080
2529;83886080
2686;83886080
2805;83886080
2809;83886080
2808;83886080
18832;83886080
18817;83886080
18929;83886080
28395;83886080
18765;83886080
19138;83886080
18983;83886080
19322;83886080
19656;83886080
19337;83886080
19085;83886080
18950;83886080
18791;83886080
18381;83886080
18725;83886080
18803;83886080
19008;83886080
18686;83886080
18736;83886080
19288;83886080
20847;83886080
16;83886080
10;83886080
13;83886080
15;83886080
16823;14680064
30638;14680064
18449;14680064
27526;14680064
14193;14680064
4139;14680064
17347;14680064
25181;14680064
35002;14680064
40300;14680064
6158;20971520
9245;52428800
163448;2097152
17;2097152
59;2097152
10256;10485760
5339;83886080
5702;83886080
10768;83886080
10447;83886080
4065;8388608
2;409600
1;409600
1;409600
2;409600
3;409600
1;409600
1;409600
1;409600
1;409600
2181;83886080
2175;83886080
2813;83886080
3183;83886080
3051;83886080
3175;83886080
3183;83886080
2810;83886080
2292;83886080
2495;83886080
2416;83886080
2438;83886080
3504;83886080
3046;83886080
3460;83886080
3703;83886080
3670;83886080
3669;83886080
3670;83886080
3687;83886080
3057;83886080
18351;83886080
19628;83886080
19243;83886080
18876;83886080
19277;83886080
19848;83886080
18715;83886080
19553;83886080
20830;83886080
19194;83886080
23181;83886080
19514;83886080
92963;5242880
19132;83886080
19030;83886080
24112;83886080
18702;83886080
18919;83886080
19425;83886080
18957;83886080
18406;83886080
18849;83886080
29413;10240000
27178;10240000
20290;10240000
23540;10240000
23708;10240000
30152;10240000
28669;10240000
29211;10240000
31253;10240000
29402;10240000
24739;14680064
36592;14680064
20707;14680064
24225;14680064
26320;14680064
34427;14680064
20496;14680064
39943;14680064
20311;14680064
21365;14680064
14765;14680064
15875;14680064
23351;14680064
4828;14680064
20764;14680064
23915;14680064
20017;14680064
32159;14680064
16633;14680064
23688;14680064
33353;14680064
34697;14680064
21474;14680064
28469;14680064
18297;14680064
19869;14680064
14201;14680064
19748;14680064
24547;14680064
4796;14680064
17779;14680064
20377;14680064
105202;10485760
3;16777216
3;16777216
2;16777216
1;16777216
219701;5324800
220969;5324800
220747;5324800
216400;5324800
315995;8388608
345642;8388608
345641;8388608
345640;8388608
345643;8388608
345637;8388608
345635;8388608
345641;8388608
345637;8388608
345634;8388608
345633;8388608
345630;8388608
345628;8388608
345631;8388608
345627;8388608
345627;8388608
345626;8388608
345631;8388608
317555;8388608
1197671;8388608
1197669;8388608
8468;4194304
11940;4194304
42847;83886080
9602;4194304
13170;4194304
16605;4194304
18122;4194304
19847;4194304
9257;4194304
10530;4194304
12571;4194304
14452;4194304
16621;4194304
18279;4194304
20286;4194304
22344;4194304
10175;4194304
12214;4194304
14521;4194304
16514;4194304
18329;4194304
20918;4194304
23062;4194304
25050;4194304
11174;4194304
13270;4194304
16081;4194304
18629;4194304
20902;4194304
23739;4194304
26527;4194304
28893;4194304
12238;4194304
15294;4194304
17668;4194304
19986;4194304
22838;4194304
25599;4194304
28748;4194304
30965;4194304
13437;4194304
16063;4194304
18937;4194304
22453;4194304
25022;4194304
28041;4194304
30837;4194304
35335;4194304
14328;4194304
17413;4194304
20386;4194304
23965;4194304
27556;4194304
30675;4194304
33510;4194304
37022;4194304
15263;4194304
18163;4194304
22139;4194304
25996;4194304
29875;4194304
32803;4194304
36556;4194304
40328;4194304
344908;409600
253;2097152
344967;409600
345086;409600
9;2097152
421;2097152
9;2097152
396;2097152
48;12582912
51;12582912
42;12582912
44;12582912
43;12582912
48;8388608
43;8388608
84184;33554432
13;12582912
10518;33554432
10242;33554432
11514;33554432
11525;33554432
11073;33554432
11153;33554432
10631;33554432
12557;33554432
12376;33554432
10961;33554432
12359;33554432
9766;33554432
11726;33554432
11537;33554432
9527;33554432
10007;33554432
5895;33554432
6190;33554432
12;20480000
85719;8388608
6;12582912
9;12582912
7;12582912
7;12582912
2229;83886080
2201;83886080
2131;83886080
2237;83886080
2358;83886080
2131;83886080
2151;83886080
2218;83886080
2137;83886080
2148;83886080
28831;10485760
2158;83886080
2252;83886080
90503;8388608
89013;8388608
2333;83886080
17065;8388608
2339;83886080
2671;83886080
2405;83886080
2573;83886080
2502;83886080
2775;83886080
2602;83886080
2561;83886080
207;41943040
120;41943040
196;41943040
55;31457280
130;31457280
1518;41943040
490;2097152
153;31457280
248;41943040
81267;62914560
24354;8388608
1111;41943040
625;41943040
6475;41943040
172843;73400320
84536;94371840
15949;4194304
7241;41943040
19152;83886080
20931;83886080
18707;83886080
18936;83886080
18715;83886080
18922;83886080
18726;83886080
19187;83886080
19154;83886080
18989;83886080
19144;83886080
28151;83886080
18930;83886080
19137;83886080
19251;83886080
18902;83886080
19230;83886080
19329;83886080
19601;83886080
19254;83886080
19096;83886080
29676;62914560
21;409600
16;409600
36576;31457280
4;409600
3;409600
7;409600
2750;409600
4369;409600
2797;73400320
345618;409600
4;12582912
2;12582912
3;12582912
2;12582912
2;12582912
2;12582912
2;12582912
2;12582912
5;12582912
5;12582912
275535;12582912
302237;12582912
272970;12582912
161092;12582912
197043;12582912
280033;12582912
270674;12582912
511045;12582912
469826;12582912
1209609;12582912
3;12582912
1;12582912
3444;12582912
98853;12582912
3;409600
2;409600
2;409600
2;409600
1;409600
2;409600
39237;8388608
5;409600
9133;409600
48236;16777216
2;409600
418;409600
416;409600
379;409600
30328;12582912
18406;18874368
11322;18874368
599;12582912
48925;104857600
9397;52428800
18037;12582912
20869;12582912
15728;12582912
612;12582912
152973;2097152
11;50331648
35;102400
17;1126400
27445;12582912
18765;18874368
11269;18874368
26;102400
5;50331648
16754;12582912
19278;12582912
14905;12582912
2;50331648
86507;2097152
509;1126400
2;50331648
116;409600
38491;83886080
51182;50331648
3;16777216
27;102400
10782;62914560
26;102400
3;102400
1297;102400
66420;50331648
2397;18874368
67944;52428800
43;409600
1983;18874368
195406;18874368
168;10485760
84;10485760
565;10485760
852;1048576
37633;33554432
21755;33554432
22413;33554432
40686;33554432
20560;33554432
21124;33554432
30388;33554432
31657;33554432
20907;33554432
76020;33554432
82146;33554432
688;524288000
61055;33554432
65729;33554432
67442;33554432
23363;33554432
42333;33554432
30412;33554432
16916;33554432
9214;33554432
5002;33554432
45106;33554432
89948;33554432
67844;33554432
45099;33554432
47867;33554432
19830;33554432
6844;33554432
13378;33554432
11441;33554432
64010;33554432
38240;33554432
78347;33554432
25361;33554432
64004;33554432
28360;33554432
75172;33554432
17059;33554432
9332;33554432
5079;33554432
32123;33554432
27411;33554432
71834;33554432
26543;33554432
48682;33554432
18356;33554432
37506;33554432
15833;33554432
11844;33554432
21919;33554432
10428;33554432
23753;33554432
18159;33554432
24160;33554432
71570;33554432
92181;33554432
38268;33554432
80405;33554432
17679;33554432
36922;33554432
16679;33554432
33769;33554432
46448;33554432
19064;33554432
85561;33554432
16308;33554432
7061;33554432
10682;33554432
17283;33554432
16905;33554432
7840;33554432
16784;33554432
35818;33554432
29567;33554432
73247;33554432
87975;33554432
82909;33554432
30581;33554432
42835;33554432
20770;33554432
2696;1048576
410;409600
41;1126400
410;409600
454;409600
409;409600
411;409600
432;409600
417;409600
429;409600
409;409600
422;409600
966;1126400
427;409600
410;409600
413;409600
402;409600
405;409600
414;409600
455;409600
475;409600
412;409600
415;409600
426;409600
7257;524288000
419;409600
401;409600
397;409600
408;409600
407;409600
398;409600
400;409600
411;409600
445;409600
414;409600
406;409600
423;409600
420;409600
401;409600
454;409600
427;409600
397;409600
375;409600
430;409600
383;409600
374;409600
386;409600
391;409600
396;409600
383;409600
387;409600
374;409600
376;409600
382;409600
374;409600
419;409600
384;409600
385;409600
383;409600
403;409600
385;409600
376;409600
372;409600
376;409600
373;409600
390;409600
383;409600
379;409600
413;409600
398;409600
381;409600
372;409600
395;409600
377;409600
380;409600
392;409600
378;409600
378;409600
404;409600
389;409600
383;409600
7235;1048576
7236;1048576
7208;1048576
7211;1048576
7210;1048576
7212;1048576
137015;10240000
143178;10240000
103281;10240000
129910;10240000
158853;10240000
135910;10240000
143866;10240000
116904;10240000
99572;10240000
124069;10240000
130855;10240000
132701;10240000
129367;10240000
111406;10240000
134013;10240000
136279;10240000
112460;10240000
111985;10240000
106972;10240000
164175;10240000
106678;10240000
122635;10240000
130134;10240000
122221;10240000
122395;10240000
162154;10240000
126276;10240000
164849;10240000
136809;10240000
129258;10240000
161268;10240000
136906;10240000
133372;10240000
129007;10240000
121118;10240000
121607;10240000
131920;10240000
171590;10240000
104270;10240000
110473;10240000
155154;10240000
106608;10240000
85125;10240000
108384;10240000
83874;10240000
131140;10240000
146087;10240000
143211;10240000
114240;10240000
130291;10240000
140407;10240000
156283;10240000
118264;10240000
133025;10240000
146196;10240000
128338;10240000
155211;10240000
148948;10240000
159408;10240000
125462;10240000
123188;10240000
120288;10240000
134247;10240000
178289;10240000
123051;10240000
138187;10240000
158107;10240000
135798;10240000
118361;10240000
130114;10240000
89165;10240000
123523;10240000
161306;10240000
139999;10240000
167357;10240000
132917;10240000
105734;10240000
142703;10240000
163471;10240000
158900;10240000
146829;10240000
172562;10240000
136086;10240000
114967;10240000
156238;10240000
143896;10240000
112173;10240000
103404;10240000
140539;10240000
97917;10240000
138113;10240000
140763;10240000
103393;10240000
125151;10240000
132771;10240000
110069;10240000
98768;10240000
134785;10240000
179404;10240000
137739;10240000
103181;10240000
111634;10240000
147990;10240000
132663;10240000
122396;10240000
111313;10240000
153059;10240000
133720;10240000
118146;10240000
125321;10240000
162021;10240000
157564;10240000
145107;10240000
143698;10240000
140861;10240000
95462;10240000
177243;10240000
141365;10240000
161515;10240000
135641;10240000
158966;10240000
160533;10240000
151180;10240000
151514;10240000
132226;10240000
166741;10240000
132147;10240000
150848;10240000
171733;10240000
143745;10240000
139692;10240000
121704;10240000
168864;10240000
141695;10240000
133152;10240000
141757;10240000
121627;10240000
97606;10240000
170876;10240000
115837;10240000
174886;10240000
197353;10240000
153707;10240000
136875;10240000
158516;10240000
162149;10240000
135757;10240000
103052;10240000
124297;10240000
167722;10240000
143612;10240000
160967;10240000
178013;10240000
158097;10240000
155384;10240000
